slot,seq,year,month,day,round,flags_hex,home_idx,home_name,away_idx,away_name,n_home_lineup,n_away_lineup
8206,8206,2021,11,25,18,0x60200043,224,梅里比亚体育,228,奥希金斯,11,11
8207,8207,2021,11,25,14,0x60200043,225,维尼亚德尔马埃弗顿,227,纽伯伦斯,11,11
8208,8208,2021,12,1,14,0x60210043,234,智利大学,219,科布雷萨尔,11,11
8209,8209,2021,12,1,15,0x60210043,233,天主教大学,220,科洛科洛,11,11
8210,8210,2021,12,1,18,0x60210043,232,拉卡莱拉联,221,库里科,11,11
8211,8211,2021,12,1,15,0x60210043,231,西班牙联盟,222,安托法加斯塔,11,11
8212,8212,2021,12,1,14,0x60210043,230,圣地亚哥流浪者,223,拉塞雷纳,11,11
8213,8213,2021,12,1,18,0x60210043,229,巴勒斯坦人,224,梅里比亚体育,11,11
8214,8214,2021,12,1,20,0x60210043,228,奥希金斯,225,维尼亚德尔马埃弗顿,11,11
8215,8215,2021,12,1,20,0x60210043,227,纽伯伦斯,226,瓦奇巴托,11,11
8216,8216,2021,1,21,17,0x600000A8,386,阿利安萨,387,卡利美洲,11,11
8217,8217,2021,1,21,14,0x600000A8,404,里奥内格罗老鹰,388,布卡拉曼格,11,11
8218,8218,2021,1,21,15,0x600000A8,403,博亚卡爱国者,389,国民竞技,11,11
8219,8219,2021,1,21,17,0x600000A8,402,卡尔达斯,390,博亚卡奇科,11,11
8220,8220,2021,1,21,20,0x600000A8,401,百万富翁,391,库库塔体育,11,11
8221,8221,2021,1,21,16,0x600000A8,400,波哥大公平,392,托利马,11,11
8222,8222,2021,1,21,16,0x600000A8,399,巴兰基利亚青年,393,卡利体育,11,11
8223,8223,2021,1,21,18,0x600000A8,398,加奎斯德科尔多瓦,394,帕斯托竞技,11,11
8224,8224,2021,1,21,17,0x600000A8,397,麦德林独立,395,佩雷拉体育,11,11
8225,8225,2021,1,21,18,0x600000A8,405,圣达菲,396,恩维加多,11,11
8226,8226,2021,1,24,15,0x600100A8,388,布卡拉曼格,386,阿利安萨,11,11
8227,8227,2021,1,24,16,0x600100A8,387,卡利美洲,405,圣达菲,11,11
8228,8228,2021,1,24,19,0x600100A8,389,国民竞技,404,里奥内格罗老鹰,11,11
8229,8229,2021,1,24,17,0x600100A8,390,博亚卡奇科,403,博亚卡爱国者,11,11
8230,8230,2021,1,24,14,0x600100A8,391,库库塔体育,402,卡尔达斯,11,11
8231,8231,2021,1,24,18,0x600100A8,392,托利马,401,百万富翁,11,11
8232,8232,2021,1,24,14,0x600100A8,393,卡利体育,400,波哥大公平,11,11
8233,8233,2021,1,24,16,0x600100A8,394,帕斯托竞技,399,巴兰基利亚青年,11,11
8234,8234,2021,1,24,14,0x600100A8,395,佩雷拉体育,398,加奎斯德科尔多瓦,11,11
8235,8235,2021,1,24,17,0x600100A8,396,恩维加多,397,麦德林独立,11,11
8236,8236,2021,1,28,20,0x600200A8,386,阿利安萨,389,国民竞技,11,11
8237,8237,2021,1,28,17,0x600200A8,387,卡利美洲,388,布卡拉曼格,11,11
8238,8238,2021,1,28,19,0x600200A8,404,里奥内格罗老鹰,390,博亚卡奇科,11,11
8239,8239,2021,1,28,17,0x600200A8,403,博亚卡爱国者,391,库库塔体育,11,11
8240,8240,2021,1,28,20,0x600200A8,402,卡尔达斯,392,托利马,11,11
8241,8241,2021,1,28,17,0x600200A8,401,百万富翁,393,卡利体育,11,11
8242,8242,2021,1,28,14,0x600200A8,400,波哥大公平,394,帕斯托竞技,11,11
8243,8243,2021,1,28,19,0x600200A8,399,巴兰基利亚青年,395,佩雷拉体育,11,11
8244,8244,2021,1,28,18,0x600200A8,398,加奎斯德科尔多瓦,396,恩维加多,11,11
8245,8245,2021,1,28,19,0x600200A8,405,圣达菲,397,麦德林独立,11,11
8246,8246,2021,2,1,19,0x600300A8,390,博亚卡奇科,386,阿利安萨,11,11
8247,8247,2021,2,1,20,0x600300A8,389,国民竞技,387,卡利美洲,11,11
8248,8248,2021,2,1,16,0x600300A8,388,布卡拉曼格,405,圣达菲,11,11
8249,8249,2021,2,1,17,0x600300A8,391,库库塔体育,404,里奥内格罗老鹰,11,11
8250,8250,2021,2,1,19,0x600300A8,392,托利马,403,博亚卡爱国者,11,11
8251,8251,2021,2,1,20,0x600300A8,393,卡利体育,402,卡尔达斯,11,11
8252,8252,2021,2,1,17,0x600300A8,394,帕斯托竞技,401,百万富翁,11,11
8253,8253,2021,2,1,14,0x600300A8,395,佩雷拉体育,400,波哥大公平,11,11
8254,8254,2021,2,1,14,0x600300A8,396,恩维加多,399,巴兰基利亚青年,11,11
8255,8255,2021,2,1,18,0x600300A8,397,麦德林独立,398,加奎斯德科尔多瓦,11,11
8256,8256,2021,2,7,18,0x600400A8,386,阿利安萨,391,库库塔体育,11,11
8257,8257,2021,2,7,14,0x600400A8,387,卡利美洲,390,博亚卡奇科,11,11
8258,8258,2021,2,7,20,0x600400A8,388,布卡拉曼格,389,国民竞技,11,11
8259,8259,2021,2,7,14,0x600400A8,404,里奥内格罗老鹰,392,托利马,11,11
8260,8260,2021,2,7,18,0x600400A8,403,博亚卡爱国者,393,卡利体育,11,11
8261,8261,2021,2,7,19,0x600400A8,402,卡尔达斯,394,帕斯托竞技,11,11
8262,8262,2021,2,7,15,0x600400A8,401,百万富翁,395,佩雷拉体育,11,11
8263,8263,2021,2,7,18,0x600400A8,400,波哥大公平,396,恩维加多,11,11
8264,8264,2021,2,7,15,0x600400A8,399,巴兰基利亚青年,397,麦德林独立,11,11
8265,8265,2021,2,7,16,0x600400A8,405,圣达菲,398,加奎斯德科尔多瓦,11,11
8266,8266,2021,2,14,19,0x600500A8,392,托利马,386,阿利安萨,11,11
8267,8267,2021,2,14,15,0x600500A8,391,库库塔体育,387,卡利美洲,11,11
8268,8268,2021,2,14,14,0x600500A8,390,博亚卡奇科,388,布卡拉曼格,11,11
8269,8269,2021,2,14,16,0x600500A8,389,国民竞技,405,圣达菲,11,11
8270,8270,2021,2,14,17,0x600500A8,393,卡利体育,404,里奥内格罗老鹰,11,11
8271,8271,2021,2,14,18,0x600500A8,394,帕斯托竞技,403,博亚卡爱国者,11,11
8272,8272,2021,2,14,17,0x600500A8,395,佩雷拉体育,402,卡尔达斯,11,11
8273,8273,2021,2,14,14,0x600500A8,396,恩维加多,401,百万富翁,11,11
8274,8274,2021,2,14,17,0x600500A8,397,麦德林独立,400,波哥大公平,11,11
8275,8275,2021,2,14,18,0x600500A8,398,加奎斯德科尔多瓦,399,巴兰基利亚青年,11,11
8276,8276,2021,2,21,16,0x600600A8,386,阿利安萨,393,卡利体育,11,11
8277,8277,2021,2,21,20,0x600600A8,387,卡利美洲,392,托利马,11,11
8278,8278,2021,2,21,20,0x600600A8,388,布卡拉曼格,391,库库塔体育,11,11
8279,8279,2021,2,21,16,0x600600A8,389,国民竞技,390,博亚卡奇科,11,11
8280,8280,2021,2,21,14,0x600600A8,404,里奥内格罗老鹰,394,帕斯托竞技,11,11
8281,8281,2021,2,21,14,0x600600A8,403,博亚卡爱国者,395,佩雷拉体育,11,11
8282,8282,2021,2,21,17,0x600600A8,402,卡尔达斯,396,恩维加多,11,11
8283,8283,2021,2,21,19,0x600600A8,401,百万富翁,397,麦德林独立,11,11
8284,8284,2021,2,21,17,0x600600A8,400,波哥大公平,398,加奎斯德科尔多瓦,11,11
8285,8285,2021,2,21,16,0x600600A8,405,圣达菲,399,巴兰基利亚青年,11,11
8286,8286,2021,2,25,19,0x600700A8,394,帕斯托竞技,386,阿利安萨,11,11
8287,8287,2021,2,25,20,0x600700A8,393,卡利体育,387,卡利美洲,11,11
8288,8288,2021,2,25,16,0x600700A8,392,托利马,388,布卡拉曼格,11,11
8289,8289,2021,2,25,17,0x600700A8,391,库库塔体育,389,国民竞技,11,11
8290,8290,2021,2,25,15,0x600700A8,390,博亚卡奇科,405,圣达菲,11,11
8291,8291,2021,2,25,18,0x600700A8,395,佩雷拉体育,404,里奥内格罗老鹰,11,11
8292,8292,2021,2,25,16,0x600700A8,396,恩维加多,403,博亚卡爱国者,11,11
8293,8293,2021,2,25,20,0x600700A8,397,麦德林独立,402,卡尔达斯,11,11
8294,8294,2021,2,25,17,0x600700A8,398,加奎斯德科尔多瓦,401,百万富翁,11,11
8295,8295,2021,2,25,14,0x600700A8,399,巴兰基利亚青年,400,波哥大公平,11,11
8296,8296,2021,2,28,15,0x600800A8,386,阿利安萨,395,佩雷拉体育,11,11
8297,8297,2021,2,28,17,0x600800A8,387,卡利美洲,394,帕斯托竞技,11,11
8298,8298,2021,2,28,14,0x600800A8,388,布卡拉曼格,393,卡利体育,11,11
8299,8299,2021,2,28,14,0x600800A8,389,国民竞技,392,托利马,11,11
8300,8300,2021,2,28,18,0x600800A8,390,博亚卡奇科,391,库库塔体育,11,11
8301,8301,2021,2,28,15,0x600800A8,404,里奥内格罗老鹰,396,恩维加多,11,11
8302,8302,2021,2,28,16,0x600800A8,403,博亚卡爱国者,397,麦德林独立,11,11
8303,8303,2021,2,28,17,0x600800A8,402,卡尔达斯,398,加奎斯德科尔多瓦,11,11
8304,8304,2021,2,28,17,0x600800A8,401,百万富翁,399,巴兰基利亚青年,11,11
8305,8305,2021,2,28,15,0x600800A8,405,圣达菲,400,波哥大公平,11,11
8306,8306,2021,3,7,14,0x600900A8,396,恩维加多,386,阿利安萨,11,11
8307,8307,2021,3,7,15,0x600900A8,395,佩雷拉体育,387,卡利美洲,11,11
8308,8308,2021,3,7,20,0x600900A8,394,帕斯托竞技,388,布卡拉曼格,11,11
8309,8309,2021,3,7,20,0x600900A8,393,卡利体育,389,国民竞技,11,11
8310,8310,2021,3,7,15,0x600900A8,392,托利马,390,博亚卡奇科,11,11
8311,8311,2021,3,7,17,0x600900A8,391,库库塔体育,405,圣达菲,11,11
8312,8312,2021,3,7,18,0x600900A8,397,麦德林独立,404,里奥内格罗老鹰,11,11
8313,8313,2021,3,7,16,0x600900A8,398,加奎斯德科尔多瓦,403,博亚卡爱国者,11,11
8314,8314,2021,3,7,19,0x600900A8,399,巴兰基利亚青年,402,卡尔达斯,11,11
8315,8315,2021,3,7,14,0x600900A8,400,波哥大公平,401,百万富翁,11,11
8316,8316,2021,3,11,14,0x600A00A8,386,阿利安萨,397,麦德林独立,11,11
8317,8317,2021,3,11,19,0x600A00A8,387,卡利美洲,396,恩维加多,11,11
8318,8318,2021,3,11,16,0x600A00A8,388,布卡拉曼格,395,佩雷拉体育,11,11
8319,8319,2021,3,11,19,0x600A00A8,389,国民竞技,394,帕斯托竞技,11,11
8320,8320,2021,3,11,16,0x600A00A8,390,博亚卡奇科,393,卡利体育,11,11
8321,8321,2021,3,11,19,0x600A00A8,391,库库塔体育,392,托利马,11,11
8322,8322,2021,3,11,17,0x600A00A8,404,里奥内格罗老鹰,398,加奎斯德科尔多瓦,11,11
8323,8323,2021,3,11,18,0x600A00A8,403,博亚卡爱国者,399,巴兰基利亚青年,11,11
8324,8324,2021,3,11,18,0x600A00A8,402,卡尔达斯,400,波哥大公平,11,11
8325,8325,2021,3,11,14,0x600A00A8,405,圣达菲,401,百万富翁,11,11
8326,8326,2021,3,14,16,0x600B00A8,398,加奎斯德科尔多瓦,386,阿利安萨,11,11
8327,8327,2021,3,14,18,0x600B00A8,397,麦德林独立,387,卡利美洲,11,11
8328,8328,2021,3,14,16,0x600B00A8,396,恩维加多,388,布卡拉曼格,11,11
8329,8329,2021,3,14,17,0x600B00A8,395,佩雷拉体育,389,国民竞技,11,11
8330,8330,2021,3,14,19,0x600B00A8,394,帕斯托竞技,390,博亚卡奇科,11,11
8331,8331,2021,3,14,16,0x600B00A8,393,卡利体育,391,库库塔体育,11,11
8332,8332,2021,3,14,19,0x600B00A8,392,托利马,405,圣达菲,11,11
8333,8333,2021,3,14,16,0x600B00A8,399,巴兰基利亚青年,404,里奥内格罗老鹰,11,11
8334,8334,2021,3,14,14,0x600B00A8,400,波哥大公平,403,博亚卡爱国者,11,11
8335,8335,2021,3,14,19,0x600B00A8,401,百万富翁,402,卡尔达斯,11,11
8336,8336,2021,3,21,18,0x600C00A8,386,阿利安萨,399,巴兰基利亚青年,11,11
8337,8337,2021,3,21,18,0x600C00A8,387,卡利美洲,398,加奎斯德科尔多瓦,11,11
8338,8338,2021,3,21,20,0x600C00A8,388,布卡拉曼格,397,麦德林独立,11,11
8339,8339,2021,3,21,17,0x600C00A8,389,国民竞技,396,恩维加多,11,11
8340,8340,2021,3,21,14,0x600C00A8,390,博亚卡奇科,395,佩雷拉体育,11,11
8341,8341,2021,3,21,15,0x600C00A8,391,库库塔体育,394,帕斯托竞技,11,11
8342,8342,2021,3,21,18,0x600C00A8,392,托利马,393,卡利体育,11,11
8343,8343,2021,3,21,20,0x600C00A8,404,里奥内格罗老鹰,400,波哥大公平,11,11
8344,8344,2021,3,21,17,0x600C00A8,403,博亚卡爱国者,401,百万富翁,11,11
8345,8345,2021,3,21,16,0x600C00A8,405,圣达菲,402,卡尔达斯,11,11
8346,8346,2021,3,28,19,0x600D00A8,400,波哥大公平,386,阿利安萨,11,11
8347,8347,2021,3,28,16,0x600D00A8,399,巴兰基利亚青年,387,卡利美洲,11,11
8348,8348,2021,3,28,15,0x600D00A8,398,加奎斯德科尔多瓦,388,布卡拉曼格,11,11
8349,8349,2021,3,28,15,0x600D00A8,397,麦德林独立,389,国民竞技,11,11
8350,8350,2021,3,28,14,0x600D00A8,396,恩维加多,390,博亚卡奇科,11,11
8351,8351,2021,3,28,20,0x600D00A8,395,佩雷拉体育,391,库库塔体育,11,11
8352,8352,2021,3,28,16,0x600D00A8,394,帕斯托竞技,392,托利马,11,11
8353,8353,2021,3,28,20,0x600D00A8,393,卡利体育,405,圣达菲,11,11
8354,8354,2021,3,28,15,0x600D00A8,401,百万富翁,404,里奥内格罗老鹰,11,11
8355,8355,2021,3,28,18,0x600D00A8,402,卡尔达斯,403,博亚卡爱国者,11,11
8356,8356,2021,4,8,20,0x600E00A8,386,阿利安萨,401,百万富翁,11,11
8357,8357,2021,4,8,17,0x600E00A8,387,卡利美洲,400,波哥大公平,11,11
8358,8358,2021,4,8,14,0x600E00A8,388,布卡拉曼格,399,巴兰基利亚青年,11,11
8359,8359,2021,4,8,19,0x600E00A8,389,国民竞技,398,加奎斯德科尔多瓦,11,11
8360,8360,2021,4,8,16,0x600E00A8,390,博亚卡奇科,397,麦德林独立,11,11
8361,8361,2021,4,8,18,0x600E00A8,391,库库塔体育,396,恩维加多,11,11
8362,8362,2021,4,8,19,0x600E00A8,392,托利马,395,佩雷拉体育,11,11
8363,8363,2021,4,8,19,0x600E00A8,393,卡利体育,394,帕斯托竞技,11,11
8364,8364,2021,4,8,18,0x600E00A8,404,里奥内格罗老鹰,402,卡尔达斯,11,11
8365,8365,2021,4,8,20,0x600E00A8,405,圣达菲,403,博亚卡爱国者,11,11
8366,8366,2021,4,11,18,0x600F00A8,402,卡尔达斯,386,阿利安萨,11,11
8367,8367,2021,4,11,17,0x600F00A8,401,百万富翁,387,卡利美洲,11,11
8368,8368,2021,4,11,17,0x600F00A8,400,波哥大公平,388,布卡拉曼格,11,11
8369,8369,2021,4,11,15,0x600F00A8,399,巴兰基利亚青年,389,国民竞技,11,11
8370,8370,2021,4,11,14,0x600F00A8,398,加奎斯德科尔多瓦,390,博亚卡奇科,11,11
8371,8371,2021,4,11,19,0x600F00A8,397,麦德林独立,391,库库塔体育,11,11
8372,8372,2021,4,11,19,0x600F00A8,396,恩维加多,392,托利马,11,11
8373,8373,2021,4,11,14,0x600F00A8,395,佩雷拉体育,393,卡利体育,11,11
8374,8374,2021,4,11,14,0x600F00A8,394,帕斯托竞技,405,圣达菲,11,11
8375,8375,2021,4,11,17,0x600F00A8,403,博亚卡爱国者,404,里奥内格罗老鹰,11,11
8376,8376,2021,4,18,15,0x601000A8,386,阿利安萨,403,博亚卡爱国者,11,11
8377,8377,2021,4,18,16,0x601000A8,387,卡利美洲,402,卡尔达斯,11,11
8378,8378,2021,4,18,16,0x601000A8,388,布卡拉曼格,401,百万富翁,11,11
8379,8379,2021,4,18,16,0x601000A8,389,国民竞技,400,波哥大公平,11,11
8380,8380,2021,4,18,18,0x601000A8,390,博亚卡奇科,399,巴兰基利亚青年,11,11
8381,8381,2021,4,18,20,0x601000A8,391,库库塔体育,398,加奎斯德科尔多瓦,11,11
8382,8382,2021,4,18,19,0x601000A8,392,托利马,397,麦德林独立,11,11
8383,8383,2021,4,18,16,0x601000A8,393,卡利体育,396,恩维加多,11,11
8384,8384,2021,4,18,18,0x601000A8,394,帕斯托竞技,395,佩雷拉体育,11,11
8385,8385,2021,4,18,14,0x601000A8,405,圣达菲,404,里奥内格罗老鹰,11,11
8386,8386,2021,4,25,14,0x601100A8,404,里奥内格罗老鹰,386,阿利安萨,11,11
8387,8387,2021,4,25,20,0x601100A8,403,博亚卡爱国者,387,卡利美洲,11,11
8388,8388,2021,4,25,14,0x601100A8,402,卡尔达斯,388,布卡拉曼格,11,11
8389,8389,2021,4,25,19,0x601100A8,401,百万富翁,389,国民竞技,11,11
8390,8390,2021,4,25,15,0x601100A8,400,波哥大公平,390,博亚卡奇科,11,11
8391,8391,2021,4,25,16,0x601100A8,399,巴兰基利亚青年,391,库库塔体育,11,11
8392,8392,2021,4,25,17,0x601100A8,398,加奎斯德科尔多瓦,392,托利马,11,11
8393,8393,2021,4,25,14,0x601100A8,397,麦德林独立,393,卡利体育,11,11
8394,8394,2021,4,25,14,0x601100A8,396,恩维加多,394,帕斯托竞技,11,11
8395,8395,2021,4,25,18,0x601100A8,395,佩雷拉体育,405,圣达菲,11,11
8396,8396,2021,5,2,17,0x601200A8,405,圣达菲,386,阿利安萨,11,11
8397,8397,2021,5,2,14,0x601200A8,387,卡利美洲,404,里奥内格罗老鹰,11,11
8398,8398,2021,5,2,19,0x601200A8,388,布卡拉曼格,403,博亚卡爱国者,11,11
8399,8399,2021,5,2,16,0x601200A8,389,国民竞技,402,卡尔达斯,11,11
8400,8400,2021,5,2,15,0x601200A8,390,博亚卡奇科,401,百万富翁,11,11
8401,8401,2021,5,2,20,0x601200A8,391,库库塔体育,400,波哥大公平,11,11
8402,8402,2021,5,2,14,0x601200A8,392,托利马,399,巴兰基利亚青年,11,11
8403,8403,2021,5,2,17,0x601200A8,393,卡利体育,398,加奎斯德科尔多瓦,11,11
8404,8404,2021,5,2,16,0x601200A8,394,帕斯托竞技,397,麦德林独立,11,11
8405,8405,2021,5,2,19,0x601200A8,395,佩雷拉体育,396,恩维加多,11,11
8406,8406,2021,7,26,15,0x600000A9,387,卡利美洲,386,阿利安萨,11,11
8407,8407,2021,7,26,20,0x600000A9,388,布卡拉曼格,404,里奥内格罗老鹰,11,11
8408,8408,2021,7,26,16,0x600000A9,389,国民竞技,403,博亚卡爱国者,11,11
8409,8409,2021,7,26,19,0x600000A9,390,博亚卡奇科,402,卡尔达斯,11,11
8410,8410,2021,7,26,14,0x600000A9,391,库库塔体育,401,百万富翁,11,11
8411,8411,2021,7,26,15,0x600000A9,392,托利马,400,波哥大公平,11,11
8412,8412,2021,7,26,19,0x600000A9,393,卡利体育,399,巴兰基利亚青年,11,11
8413,8413,2021,7,26,17,0x600000A9,394,帕斯托竞技,398,加奎斯德科尔多瓦,11,11
8414,8414,2021,7,26,19,0x600000A9,395,佩雷拉体育,397,麦德林独立,11,11
8415,8415,2021,7,26,15,0x600000A9,396,恩维加多,405,圣达菲,11,11
8416,8416,2021,7,29,20,0x600100A9,386,阿利安萨,388,布卡拉曼格,11,11
8417,8417,2021,7,29,17,0x600100A9,405,圣达菲,387,卡利美洲,11,11
8418,8418,2021,7,29,20,0x600100A9,404,里奥内格罗老鹰,389,国民竞技,11,11
8419,8419,2021,7,29,20,0x600100A9,403,博亚卡爱国者,390,博亚卡奇科,11,11
8420,8420,2021,7,29,20,0x600100A9,402,卡尔达斯,391,库库塔体育,11,11
8421,8421,2021,7,29,15,0x600100A9,401,百万富翁,392,托利马,11,11
8422,8422,2021,7,29,17,0x600100A9,400,波哥大公平,393,卡利体育,11,11
8423,8423,2021,7,29,19,0x600100A9,399,巴兰基利亚青年,394,帕斯托竞技,11,11
8424,8424,2021,7,29,18,0x600100A9,398,加奎斯德科尔多瓦,395,佩雷拉体育,11,11
8425,8425,2021,7,29,20,0x600100A9,397,麦德林独立,396,恩维加多,11,11
8426,8426,2021,8,1,17,0x600200A9,389,国民竞技,386,阿利安萨,11,11
8427,8427,2021,8,1,14,0x600200A9,388,布卡拉曼格,387,卡利美洲,11,11
8428,8428,2021,8,1,15,0x600200A9,390,博亚卡奇科,404,里奥内格罗老鹰,11,11
8429,8429,2021,8,1,19,0x600200A9,391,库库塔体育,403,博亚卡爱国者,11,11
8430,8430,2021,8,1,19,0x600200A9,392,托利马,402,卡尔达斯,11,11
8431,8431,2021,8,1,18,0x600200A9,393,卡利体育,401,百万富翁,11,11
8432,8432,2021,8,1,14,0x600200A9,394,帕斯托竞技,400,波哥大公平,11,11
8433,8433,2021,8,1,18,0x600200A9,395,佩雷拉体育,399,巴兰基利亚青年,11,11
8434,8434,2021,8,1,19,0x600200A9,396,恩维加多,398,加奎斯德科尔多瓦,11,11
8435,8435,2021,8,1,20,0x600200A9,397,麦德林独立,405,圣达菲,11,11
8436,8436,2021,8,5,17,0x600300A9,386,阿利安萨,390,博亚卡奇科,11,11
8437,8437,2021,8,5,18,0x600300A9,387,卡利美洲,389,国民竞技,11,11
8438,8438,2021,8,5,14,0x600300A9,405,圣达菲,388,布卡拉曼格,11,11
8439,8439,2021,8,5,20,0x600300A9,404,里奥内格罗老鹰,391,库库塔体育,11,11
8440,8440,2021,8,5,15,0x600300A9,403,博亚卡爱国者,392,托利马,11,11
8441,8441,2021,8,5,20,0x600300A9,402,卡尔达斯,393,卡利体育,11,11
8442,8442,2021,8,5,16,0x600300A9,401,百万富翁,394,帕斯托竞技,11,11
8443,8443,2021,8,5,16,0x600300A9,400,波哥大公平,395,佩雷拉体育,11,11
8444,8444,2021,8,5,15,0x600300A9,399,巴兰基利亚青年,396,恩维加多,11,11
8445,8445,2021,8,5,14,0x600300A9,398,加奎斯德科尔多瓦,397,麦德林独立,11,11
8446,8446,2021,8,8,17,0x600400A9,391,库库塔体育,386,阿利安萨,11,11
8447,8447,2021,8,8,14,0x600400A9,390,博亚卡奇科,387,卡利美洲,11,11
8448,8448,2021,8,8,15,0x600400A9,389,国民竞技,388,布卡拉曼格,11,11
8449,8449,2021,8,8,14,0x600400A9,392,托利马,404,里奥内格罗老鹰,11,11
8450,8450,2021,8,8,17,0x600400A9,393,卡利体育,403,博亚卡爱国者,11,11
8451,8451,2021,8,8,19,0x600400A9,394,帕斯托竞技,402,卡尔达斯,11,11
8452,8452,2021,8,8,18,0x600400A9,395,佩雷拉体育,401,百万富翁,11,11
8453,8453,2021,8,8,19,0x600400A9,396,恩维加多,400,波哥大公平,11,11
8454,8454,2021,8,8,15,0x600400A9,397,麦德林独立,399,巴兰基利亚青年,11,11
8455,8455,2021,8,8,16,0x600400A9,398,加奎斯德科尔多瓦,405,圣达菲,11,11
8456,8456,2021,8,15,19,0x600500A9,386,阿利安萨,392,托利马,11,11
8457,8457,2021,8,15,19,0x600500A9,387,卡利美洲,391,库库塔体育,11,11
8458,8458,2021,8,15,17,0x600500A9,388,布卡拉曼格,390,博亚卡奇科,11,11
8459,8459,2021,8,15,15,0x600500A9,405,圣达菲,389,国民竞技,11,11
8460,8460,2021,8,15,15,0x600500A9,404,里奥内格罗老鹰,393,卡利体育,11,11
8461,8461,2021,8,15,15,0x600500A9,403,博亚卡爱国者,394,帕斯托竞技,11,11
8462,8462,2021,8,15,16,0x600500A9,402,卡尔达斯,395,佩雷拉体育,11,11
8463,8463,2021,8,15,20,0x600500A9,401,百万富翁,396,恩维加多,11,11
8464,8464,2021,8,15,20,0x600500A9,400,波哥大公平,397,麦德林独立,11,11
8465,8465,2021,8,15,20,0x600500A9,399,巴兰基利亚青年,398,加奎斯德科尔多瓦,11,11
8466,8466,2021,8,19,17,0x600600A9,393,卡利体育,386,阿利安萨,11,11
8467,8467,2021,8,19,20,0x600600A9,392,托利马,387,卡利美洲,11,11
8468,8468,2021,8,19,17,0x600600A9,391,库库塔体育,388,布卡拉曼格,11,11
8469,8469,2021,8,19,16,0x600600A9,390,博亚卡奇科,389,国民竞技,11,11
8470,8470,2021,8,19,14,0x600600A9,394,帕斯托竞技,404,里奥内格罗老鹰,11,11
8471,8471,2021,8,19,20,0x600600A9,395,佩雷拉体育,403,博亚卡爱国者,11,11
8472,8472,2021,8,19,18,0x600600A9,396,恩维加多,402,卡尔达斯,11,11
8473,8473,2021,8,19,17,0x600600A9,397,麦德林独立,401,百万富翁,11,11
8474,8474,2021,8,19,19,0x600600A9,398,加奎斯德科尔多瓦,400,波哥大公平,11,11
8475,8475,2021,8,19,20,0x600600A9,399,巴兰基利亚青年,405,圣达菲,11,11
8476,8476,2021,8,22,20,0x600700A9,386,阿利安萨,394,帕斯托竞技,11,11
8477,8477,2021,8,22,18,0x600700A9,387,卡利美洲,393,卡利体育,11,11
8478,8478,2021,8,22,16,0x600700A9,388,布卡拉曼格,392,托利马,11,11
8479,8479,2021,8,22,19,0x600700A9,389,国民竞技,391,库库塔体育,11,11
8480,8480,2021,8,22,14,0x600700A9,405,圣达菲,390,博亚卡奇科,11,11
8481,8481,2021,8,22,15,0x600700A9,404,里奥内格罗老鹰,395,佩雷拉体育,11,11
8482,8482,2021,8,22,20,0x600700A9,403,博亚卡爱国者,396,恩维加多,11,11
8483,8483,2021,8,22,19,0x600700A9,402,卡尔达斯,397,麦德林独立,11,11
8484,8484,2021,8,22,18,0x600700A9,401,百万富翁,398,加奎斯德科尔多瓦,11,11
8485,8485,2021,8,22,20,0x600700A9,400,波哥大公平,399,巴兰基利亚青年,11,11
8486,8486,2021,8,26,17,0x600800A9,395,佩雷拉体育,386,阿利安萨,11,11
8487,8487,2021,8,26,16,0x600800A9,394,帕斯托竞技,387,卡利美洲,11,11
8488,8488,2021,8,26,20,0x600800A9,393,卡利体育,388,布卡拉曼格,11,11
8489,8489,2021,8,26,14,0x600800A9,392,托利马,389,国民竞技,11,11
8490,8490,2021,8,26,19,0x600800A9,391,库库塔体育,390,博亚卡奇科,11,11
8491,8491,2021,8,26,16,0x600800A9,396,恩维加多,404,里奥内格罗老鹰,11,11
8492,8492,2021,8,26,14,0x600800A9,397,麦德林独立,403,博亚卡爱国者,11,11
8493,8493,2021,8,26,16,0x600800A9,398,加奎斯德科尔多瓦,402,卡尔达斯,11,11
8494,8494,2021,8,26,15,0x600800A9,399,巴兰基利亚青年,401,百万富翁,11,11
8495,8495,2021,8,26,16,0x600800A9,400,波哥大公平,405,圣达菲,11,11
8496,8496,2021,8,29,18,0x600900A9,386,阿利安萨,396,恩维加多,11,11
8497,8497,2021,8,29,18,0x600900A9,387,卡利美洲,395,佩雷拉体育,11,11
8498,8498,2021,8,29,15,0x600900A9,388,布卡拉曼格,394,帕斯托竞技,11,11
8499,8499,2021,8,29,17,0x600900A9,389,国民竞技,393,卡利体育,11,11
8500,8500,2021,8,29,18,0x600900A9,390,博亚卡奇科,392,托利马,11,11
8501,8501,2021,8,29,18,0x600900A9,405,圣达菲,391,库库塔体育,11,11
8502,8502,2021,8,29,16,0x600900A9,404,里奥内格罗老鹰,397,麦德林独立,11,11
8503,8503,2021,8,29,20,0x600900A9,403,博亚卡爱国者,398,加奎斯德科尔多瓦,11,11
8504,8504,2021,8,29,20,0x600900A9,402,卡尔达斯,399,巴兰基利亚青年,11,11
8505,8505,2021,8,29,15,0x600900A9,401,百万富翁,400,波哥大公平,11,11
8506,8506,2021,9,12,17,0x600A00A9,397,麦德林独立,386,阿利安萨,11,11
