seq,year,month,day,round
3578,2020,10,28,19
3579,2020,10,28,20
3580,2020,10,28,20
3581,2020,10,28,19
3582,2020,10,28,19
3583,2020,10,28,20
3584,2020,10,28,19
3585,2020,10,28,19
3586,2020,10,31,20
3587,2020,10,31,20
3588,2020,10,31,19
3589,2020,10,31,19
3590,2020,10,31,19
3591,2020,10,31,20
3592,2020,10,31,19
3593,2020,10,31,19
3594,2020,10,31,19
3595,2020,10,31,19
3596,2020,11,7,19
3597,2020,11,7,19
3598,2020,11,7,20
3599,2020,11,7,20
3600,2020,11,7,19
3601,2020,11,7,20
3602,2020,11,7,20
3603,2020,11,7,19
3604,2020,11,7,19
3605,2020,11,7,19
3606,2020,11,18,20
3607,2020,11,18,20
3608,2020,11,18,19
3609,2020,11,18,20
3610,2020,11,18,20
3611,2020,11,18,20
3612,2020,11,18,19
3613,2020,11,18,19
3614,2020,11,18,20
3615,2020,11,18,19
3616,2020,11,21,19
3617,2020,11,21,19
3618,2020,11,21,19
3619,2020,11,21,19
3620,2020,11,21,19
3621,2020,11,21,19
3622,2020,11,21,19
3623,2020,11,21,20
3624,2020,11,21,19
3625,2020,11,21,19
3626,2020,11,28,19
3627,2020,11,28,20
3628,2020,11,28,20
3629,2020,11,28,20
3630,2020,11,28,19
3631,2020,11,28,20
3632,2020,11,28,19
3633,2020,11,28,20
3634,2020,11,28,20
3635,2020,11,28,20
3636,2020,12,2,20
3637,2020,12,2,19
3638,2020,12,2,19
3639,2020,12,2,19
3640,2020,12,2,19
3641,2020,12,2,19
3642,2020,12,2,20
3643,2020,12,2,19
3644,2020,12,2,20
3645,2020,12,2,19
3646,2020,12,5,20
3647,2020,12,5,19
3648,2020,12,5,20
3649,2020,12,5,19
3650,2020,12,5,20
3651,2020,12,5,20
3652,2020,12,5,19
3653,2020,12,5,20
3654,2020,12,5,19
3655,2020,12,5,19
3656,2020,12,12,19
3657,2020,12,12,20
3658,2020,12,12,19
3659,2020,12,12,19
3660,2020,12,12,19
3661,2020,12,12,19
3662,2020,12,12,20
3663,2020,12,12,19
3664,2020,12,12,20
3665,2020,12,12,19
3666,2020,12,26,20
3667,2020,12,26,20
3668,2020,12,26,20
3669,2020,12,26,20
3670,2020,12,26,19
3671,2020,12,26,19
3672,2020,12,26,20
3673,2020,12,26,19
3674,2020,12,26,19
3675,2020,12,26,19
3676,2020,12,30,20
3677,2020,12,30,20
3678,2020,12,30,19
3679,2020,12,30,19
3680,2020,12,30,19
3681,2020,12,30,20
3682,2020,12,30,19
3683,2020,12,30,19
3684,2020,12,30,20
3685,2020,12,30,20
3686,2021,1,3,20
3687,2021,1,3,19
3688,2021,1,3,20
3689,2021,1,3,20
3690,2021,1,3,20
3691,2021,1,3,20
3692,2021,1,3,20
3693,2021,1,3,20
3694,2021,1,3,20
3695,2021,1,3,20
3696,2021,1,14,20
3697,2021,1,14,19
3698,2021,1,14,19
3699,2021,1,14,20
3700,2021,1,14,20
3701,2021,1,14,20
3702,2021,1,14,19
3703,2021,1,14,20
3704,2021,1,14,20
3705,2021,1,14,20
3706,2021,1,21,20
3707,2021,1,21,20
3708,2021,1,21,20
3709,2021,1,21,19
3710,2021,1,21,20
3711,2021,1,21,20
3712,2021,1,21,19
3713,2021,1,21,20
3714,2021,1,21,19
3715,2021,1,21,19
3716,2021,1,24,19
3717,2021,1,24,20
3718,2021,1,24,20
3719,2021,1,24,19
3720,2021,1,24,20
3721,2021,1,24,19
3722,2021,1,24,19
3723,2021,1,24,20
3724,2021,1,24,19
3725,2021,1,24,19
3726,2021,1,29,19
3727,2021,1,29,20
3728,2021,1,29,20
3729,2021,1,29,19
3730,2021,1,29,19
3731,2021,1,29,20
3732,2021,1,29,19
3733,2021,1,29,20
3734,2021,1,29,19
3735,2021,1,29,19
3736,2021,2,4,19
3737,2021,2,4,20
3738,2021,2,4,19
3739,2021,2,4,20
3740,2021,2,4,20
3741,2021,2,4,19
3742,2021,2,4,19
3743,2021,2,4,19
3744,2021,2,4,19
3745,2021,2,4,19
3746,2021,2,7,20
3747,2021,2,7,20
3748,2021,2,7,19
3749,2021,2,7,19
3750,2021,2,7,19
3751,2021,2,7,20
3752,2021,2,7,19
3753,2021,2,7,19
3754,2021,2,7,20
3755,2021,2,7,20
3756,2021,2,21,19
3757,2021,2,21,20
3758,2021,2,21,19
3759,2021,2,21,20
3760,2021,2,21,19
3761,2021,2,21,19
3762,2021,2,21,19
3763,2021,2,21,19
3764,2021,2,21,19
3765,2021,2,21,20
3766,2021,2,28,20
3767,2021,2,28,19
3768,2021,2,28,20
3769,2021,2,28,19
3770,2021,2,28,20
3771,2021,2,28,19
3772,2021,2,28,19
3773,2021,2,28,19
3774,2021,2,28,20
3775,2021,2,28,19
3776,2021,3,4,20
3777,2021,3,4,20
3778,2021,3,4,19
3779,2021,3,4,20
3780,2021,3,4,20
3781,2021,3,4,19
3782,2021,3,4,19
3783,2021,3,4,20
3784,2021,3,4,19
3785,2021,3,4,19
3786,2021,3,7,19
3787,2021,3,7,20
3788,2021,3,7,19
3789,2021,3,7,19
3790,2021,3,7,20
3791,2021,3,7,20
3792,2021,3,7,19
3793,2021,3,7,19
3794,2021,3,7,19
3795,2021,3,7,20
3796,2021,3,14,19
3797,2021,3,14,19
3798,2021,3,14,20
3799,2021,3,14,20
3800,2021,3,14,20
3801,2021,3,14,20
3802,2021,3,14,20
3803,2021,3,14,19
3804,2021,3,14,20
3805,2021,3,14,19
3806,2021,3,21,20
3807,2021,3,21,19
3808,2021,3,21,20
3809,2021,3,21,19
3810,2021,3,21,20
3811,2021,3,21,19
3812,2021,3,21,19
3813,2021,3,21,19
3814,2021,3,21,19
3815,2021,3,21,19
3816,2021,4,11,19
3817,2021,4,11,20
3818,2021,4,11,19
3819,2021,4,11,19
3820,2021,4,11,20
3821,2021,4,11,20
3822,2021,4,11,20
3823,2021,4,11,20
3824,2021,4,11,19
3825,2021,4,11,20
3826,2021,4,18,20
3827,2021,4,18,19
3828,2021,4,18,20
3829,2021,4,18,19
3830,2021,4,18,20
3831,2021,4,18,20
3832,2021,4,18,19
3833,2021,4,18,20
3834,2021,4,18,19
3835,2021,4,18,20
3836,2021,4,22,20
3837,2021,4,22,20
3838,2021,4,22,20
3839,2021,4,22,19
3840,2021,4,22,19
3841,2021,4,22,20
3842,2021,4,22,20
3843,2021,4,22,19
3844,2021,4,22,19
3845,2021,4,22,20
3846,2021,4,25,20
3847,2021,4,25,20
3848,2021,4,25,19
3849,2021,4,25,20
3850,2021,4,25,19
3851,2021,4,25,19
3852,2021,4,25,19
3853,2021,4,25,19
3854,2021,4,25,20
3855,2021,4,25,19
3856,2021,5,2,20
3857,2021,5,2,20
3858,2021,5,2,19
3859,2021,5,2,19
3860,2021,5,2,20
3861,2021,5,2,20
3862,2021,5,2,19
3863,2021,5,2,20
3864,2021,5,2,20
3865,2021,5,2,20
3866,2021,5,19,19
3867,2021,5,19,20
3868,2021,5,19,20
3869,2021,5,19,19
3870,2021,5,19,19
3871,2021,5,19,20
3872,2021,5,19,19
3873,2021,5,19,20
3874,2021,5,19,19
3875,2021,5,19,19
3876,2021,5,23,19
3877,2021,5,23,20
3878,2021,5,23,20
3879,2021,5,23,20
3880,2021,5,23,20
3881,2021,5,23,19
3882,2021,5,23,20
3883,2021,5,23,20
3884,2021,5,23,19
3885,2021,5,23,20
3886,2021,5,26,19
3887,2021,5,26,19
3888,2021,5,26,20
3889,2021,5,26,20
3890,2021,5,26,19
3891,2021,5,26,20
3892,2021,5,26,20
3893,2021,5,26,19
3894,2021,5,26,20
3895,2021,5,26,19
3896,2021,6,1,19
3897,2021,6,1,20
3898,2021,6,1,20
3899,2021,6,1,19
3900,2021,6,1,19
3901,2021,6,1,19
3902,2021,6,1,19
3903,2021,6,1,19
3904,2021,6,1,19
3905,2021,6,1,19
3906,2020,8,22,20
3907,2020,8,22,20
3908,2020,8,22,15
3909,2020,8,22,15
3910,2020,8,22,14
3911,2020,8,22,14
3912,2020,8,22,15
3913,2020,8,22,14
3914,2020,8,22,14
3915,2020,8,22,15
3916,2020,9,19,20
3917,2020,9,19,14
3918,2020,9,19,15
3919,2020,9,19,15
3920,2020,9,19,14
3921,2020,9,19,15
3922,2020,9,19,15
3923,2020,9,19,14
3924,2020,9,19,20
3925,2020,9,19,14
3926,2020,9,26,14
3927,2020,9,26,14
3928,2020,9,26,14
3929,2020,9,26,20
3930,2020,9,26,20
3931,2020,9,26,15
3932,2020,9,26,14
3933,2020,9,26,14
3934,2020,9,26,15
3935,2020,9,26,14
3936,2020,10,3,20
3937,2020,10,3,14
3938,2020,10,3,15
3939,2020,10,3,19
3940,2020,10,3,15
3941,2020,10,3,14
3942,2020,10,3,19
3943,2020,10,3,19
3944,2020,10,3,19
3945,2020,10,3,20
3946,2020,10,24,20
3947,2020,10,24,20
3948,2020,10,24,14
3949,2020,10,24,19
3950,2020,10,24,15
3951,2020,10,24,20
3952,2020,10,24,15
3953,2020,10,24,20
3954,2020,10,24,15
3955,2020,10,24,15
3956,2020,10,28,19
3957,2020,10,28,15
3958,2020,10,28,15
3959,2020,10,28,20
3960,2020,10,28,19
3961,2020,10,28,15
3962,2020,10,28,20
3963,2020,10,28,14
3964,2020,10,28,20
3965,2020,10,28,15
3966,2020,10,31,14
3967,2020,10,31,20
3968,2020,10,31,20
3969,2020,10,31,19
3970,2020,10,31,20
3971,2020,10,31,15
3972,2020,10,31,19
3973,2020,10,31,20
3974,2020,10,31,19
3975,2020,10,31,19
3976,2020,11,7,15
3977,2020,11,7,14
3978,2020,11,7,20
3979,2020,11,7,19
3980,2020,11,7,19
3981,2020,11,7,14
3982,2020,11,7,14
3983,2020,11,7,15
3984,2020,11,7,19
3985,2020,11,7,19
3986,2020,11,18,19
3987,2020,11,18,15
3988,2020,11,18,14
3989,2020,11,18,19
3990,2020,11,18,19
3991,2020,11,18,20
3992,2020,11,18,15
3993,2020,11,18,19
3994,2020,11,18,20
3995,2020,11,18,19
3996,2020,11,21,14
3997,2020,11,21,20
3998,2020,11,21,20
3999,2020,11,21,19
4000,2020,11,21,15
4001,2020,11,21,19
4002,2020,11,21,19
4003,2020,11,21,15
4004,2020,11,21,14
4005,2020,11,21,15
4006,2020,11,28,19
4007,2020,11,28,15
4008,2020,11,28,19
4009,2020,11,28,14
4010,2020,11,28,20
4011,2020,11,28,15
4012,2020,11,28,20
4013,2020,11,28,14
4014,2020,11,28,15
4015,2020,11,28,19
4016,2020,12,2,19
4017,2020,12,2,14
4018,2020,12,2,19
4019,2020,12,2,19
4020,2020,12,2,14
4021,2020,12,2,15
4022,2020,12,2,15
4023,2020,12,2,19
4024,2020,12,2,19
4025,2020,12,2,19
4026,2020,12,5,20
4027,2020,12,5,15
4028,2020,12,5,14
4029,2020,12,5,14
4030,2020,12,5,15
4031,2020,12,5,19
4032,2020,12,5,15
4033,2020,12,5,14
4034,2020,12,5,14
4035,2020,12,5,14
4036,2020,12,12,14
4037,2020,12,12,20
4038,2020,12,12,15
4039,2020,12,12,14
4040,2020,12,12,15
4041,2020,12,12,20
4042,2020,12,12,14
4043,2020,12,12,19
4044,2020,12,12,19
4045,2020,12,12,14
4046,2020,12,26,19
4047,2020,12,26,20
4048,2020,12,26,20
4049,2020,12,26,15
4050,2020,12,26,19
4051,2020,12,26,14
4052,2020,12,26,15
4053,2020,12,26,14
4054,2020,12,26,15
4055,2020,12,26,15
4056,2020,12,30,20
4057,2020,12,30,15
4058,2020,12,30,14
4059,2020,12,30,20
4060,2020,12,30,19
4061,2020,12,30,15
4062,2020,12,30,20
4063,2020,12,30,14
4064,2020,12,30,19
4065,2020,12,30,15
4066,2021,1,3,20
4067,2021,1,3,19
4068,2021,1,3,20
4069,2021,1,3,19
4070,2021,1,3,19
4071,2021,1,3,15
4072,2021,1,3,19
4073,2021,1,3,14
4074,2021,1,3,15
4075,2021,1,3,19
4076,2021,1,14,14
4077,2021,1,14,19
4078,2021,1,14,14
4079,2021,1,14,15
4080,2021,1,14,15
4081,2021,1,14,15
4082,2021,1,14,14
4083,2021,1,14,20
4084,2021,1,14,20
4085,2021,1,14,20
4086,2021,1,21,19
4087,2021,1,21,19
4088,2021,1,21,20
4089,2021,1,21,19
4090,2021,1,21,20
4091,2021,1,21,14
4092,2021,1,21,20
4093,2021,1,21,14
4094,2021,1,21,15
4095,2021,1,21,20
4096,2021,1,24,15
4097,2021,1,24,14
4098,2021,1,24,20
4099,2021,1,24,19
4100,2021,1,24,14
4101,2021,1,24,14
4102,2021,1,24,19
4103,2021,1,24,20
4104,2021,1,24,20
4105,2021,1,24,20
4106,2021,1,29,14
4107,2021,1,29,19
4108,2021,1,29,19
4109,2021,1,29,19
4110,2021,1,29,15
4111,2021,1,29,15
4112,2021,1,29,15
4113,2021,1,29,15
4114,2021,1,29,20
4115,2021,1,29,15
4116,2021,2,4,19
4117,2021,2,4,14
4118,2021,2,4,20
4119,2021,2,4,14
4120,2021,2,4,14
4121,2021,2,4,15
4122,2021,2,4,19
4123,2021,2,4,19
4124,2021,2,4,19
4125,2021,2,4,15
4126,2021,2,7,15
4127,2021,2,7,20
4128,2021,2,7,20
4129,2021,2,7,14
4130,2021,2,7,20
4131,2021,2,7,14
4132,2021,2,7,19
4133,2021,2,7,14
4134,2021,2,7,19
4135,2021,2,7,15
4136,2021,2,21,14
4137,2021,2,21,19
4138,2021,2,21,20
4139,2021,2,21,14
4140,2021,2,21,15
4141,2021,2,21,14
4142,2021,2,21,19
4143,2021,2,21,20
4144,2021,2,21,15
4145,2021,2,21,20
4146,2021,2,28,14
4147,2021,2,28,19
4148,2021,2,28,19
4149,2021,2,28,15
4150,2021,2,28,19
4151,2021,2,28,20
4152,2021,2,28,19
4153,2021,2,28,20
4154,2021,2,28,19
4155,2021,2,28,19
4156,2021,3,4,15
4157,2021,3,4,15
4158,2021,3,4,15
4159,2021,3,4,19
4160,2021,3,4,15
4161,2021,3,4,20
4162,2021,3,4,14
4163,2021,3,4,14
4164,2021,3,4,14
4165,2021,3,4,15
4166,2021,3,7,19
4167,2021,3,7,14
4168,2021,3,7,19
4169,2021,3,7,19
4170,2021,3,7,19
4171,2021,3,7,20
4172,2021,3,7,15
4173,2021,3,7,19
4174,2021,3,7,14
4175,2021,3,7,20
4176,2021,3,14,20
4177,2021,3,14,20
4178,2021,3,14,20
4179,2021,3,14,14
4180,2021,3,14,20
4181,2021,3,14,19
4182,2021,3,14,15
4183,2021,3,14,14
4184,2021,3,14,20
4185,2021,3,14,14
4186,2021,3,21,14
4187,2021,3,21,14
4188,2021,3,21,14
4189,2021,3,21,15
4190,2021,3,21,19
4191,2021,3,21,15
4192,2021,3,21,15
4193,2021,3,21,14
4194,2021,3,21,19
4195,2021,3,21,14
4196,2021,4,11,15
4197,2021,4,11,14
4198,2021,4,11,19
4199,2021,4,11,20
4200,2021,4,11,20
4201,2021,4,11,14
4202,2021,4,11,19
4203,2021,4,11,19
4204,2021,4,11,20
4205,2021,4,11,19
4206,2021,4,18,14
4207,2021,4,18,19
4208,2021,4,18,20
4209,2021,4,18,20
4210,2021,4,18,19
4211,2021,4,18,20
4212,2021,4,18,19
4213,2021,4,18,20
4214,2021,4,18,14
4215,2021,4,18,14
4216,2021,4,22,15
4217,2021,4,22,15
4218,2021,4,22,19
4219,2021,4,22,20
4220,2021,4,22,14
4221,2021,4,22,19
4222,2021,4,22,19
4223,2021,4,22,14
4224,2021,4,22,20
4225,2021,4,22,20
4226,2021,4,25,19
4227,2021,4,25,20
4228,2021,4,25,14
4229,2021,4,25,19
4230,2021,4,25,15
4231,2021,4,25,20
4232,2021,4,25,19
4233,2021,4,25,15
4234,2021,4,25,20
4235,2021,4,25,19
4236,2021,5,2,14
4237,2021,5,2,15
4238,2021,5,2,15
4239,2021,5,2,19
4240,2021,5,2,19
4241,2021,5,2,20
4242,2021,5,2,15
4243,2021,5,2,20
4244,2021,5,2,19
4245,2021,5,2,15
4246,2021,5,19,20
4247,2021,5,19,20
4248,2021,5,19,14
4249,2021,5,19,20
4250,2021,5,19,14
4251,2021,5,19,20
4252,2021,5,19,14
4253,2021,5,19,20
4254,2021,5,19,19
4255,2021,5,19,20
4256,2021,5,23,20
4257,2021,5,23,19
4258,2021,5,23,19
4259,2021,5,23,19
4260,2021,5,23,14
4261,2021,5,23,19
4262,2021,5,23,14
4263,2021,5,23,15
4264,2021,5,23,14
4265,2021,5,23,20
4266,2021,5,26,15
4267,2021,5,26,19
4268,2021,5,26,14
4269,2021,5,26,20
4270,2021,5,26,15
4271,2021,5,26,20
4272,2021,5,26,15
4273,2021,5,26,20
4274,2021,5,26,19
4275,2021,5,26,15
4276,2021,6,1,15
4277,2021,6,1,20
4278,2021,6,1,15
4279,2021,6,1,15
4280,2021,6,1,20
4281,2021,6,1,19
4282,2021,6,1,20
4283,2021,6,1,19
4284,2021,6,1,15
4285,2021,6,1,15
4286,2020,8,22,14
4287,2020,8,22,17
4288,2020,8,22,18
4289,2020,8,22,18
4290,2020,8,22,17
4291,2020,8,22,18
4292,2020,8,22,17
4293,2020,8,22,20
4294,2020,8,22,18
4295,2020,8,29,18
4296,2020,8,29,19
4297,2020,8,29,13
4298,2020,8,29,20
4299,2020,8,29,20
4300,2020,8,29,20
4301,2020,8,29,19
4302,2020,8,29,14
4303,2020,8,29,20
4304,2020,9,19,18
4305,2020,9,19,17
4306,2020,9,19,17
4307,2020,9,19,19
4308,2020,9,19,17
4309,2020,9,19,14
4310,2020,9,19,19
4311,2020,9,19,18
4312,2020,9,19,18
4313,2020,9,23,20
4314,2020,9,23,20
4315,2020,9,23,19
4316,2020,9,23,19
4317,2020,9,23,17
4318,2020,9,23,18
4319,2020,9,23,17
4320,2020,9,23,19
4321,2020,9,23,18
4322,2020,9,26,19
4323,2020,9,26,18
4324,2020,9,26,20
4325,2020,9,26,19
4326,2020,9,26,18
4327,2020,9,26,14
4328,2020,9,26,18
4329,2020,9,26,18
4330,2020,9,26,19
4331,2020,10,3,19
4332,2020,10,3,20
4333,2020,10,3,20
4334,2020,10,3,20
4335,2020,10,3,14
4336,2020,10,3,19
4337,2020,10,3,17
4338,2020,10,3,19
4339,2020,10,3,18
4340,2020,10,24,14
4341,2020,10,24,18
4342,2020,10,24,19
4343,2020,10,24,18
4344,2020,10,24,20
4345,2020,10,24,18
4346,2020,10,24,14
4347,2020,10,24,18
4348,2020,10,24,18
4349,2020,10,28,20
4350,2020,10,28,13
4351,2020,10,28,14
4352,2020,10,28,19
4353,2020,10,28,18
4354,2020,10,28,17
4355,2020,10,28,13
4356,2020,10,28,18
4357,2020,10,28,18
4358,2020,10,31,14
4359,2020,10,31,14
4360,2020,10,31,13
4361,2020,10,31,18
4362,2020,10,31,20
4363,2020,10,31,14
4364,2020,10,31,18
4365,2020,10,31,19
4366,2020,10,31,19
4367,2020,11,7,17
4368,2020,11,7,18
4369,2020,11,7,18
4370,2020,11,7,19
4371,2020,11,7,19
4372,2020,11,7,19
4373,2020,11,7,19
4374,2020,11,7,17
4375,2020,11,7,20
4376,2020,11,18,17
4377,2020,11,18,20
4378,2020,11,18,19
4379,2020,11,18,19
4380,2020,11,18,13
4381,2020,11,18,18
4382,2020,11,18,20
4383,2020,11,18,14
4384,2020,11,18,17
4385,2020,11,21,18
4386,2020,11,21,20
4387,2020,11,21,20
4388,2020,11,21,18
4389,2020,11,21,20
4390,2020,11,21,20
4391,2020,11,21,18
4392,2020,11,21,17
4393,2020,11,21,17
4394,2020,11,28,19
4395,2020,11,28,20
4396,2020,11,28,20
4397,2020,11,28,13
4398,2020,11,28,17
4399,2020,11,28,18
4400,2020,11,28,20
4401,2020,11,28,13
4402,2020,11,28,17
4403,2020,12,2,14
4404,2020,12,2,19
4405,2020,12,2,18
4406,2020,12,2,17
4407,2020,12,2,20
4408,2020,12,2,17
4409,2020,12,2,18
4410,2020,12,2,19
4411,2020,12,2,20
4412,2020,12,5,20
4413,2020,12,5,19
4414,2020,12,5,17
4415,2020,12,5,20
4416,2020,12,5,20
4417,2020,12,5,13
4418,2020,12,5,18
4419,2020,12,5,17
4420,2020,12,5,19
4421,2020,12,12,18
4422,2020,12,12,14
4423,2020,12,12,20
4424,2020,12,12,13
4425,2020,12,12,19
4426,2020,12,12,17
4427,2020,12,12,18
4428,2020,12,12,19
4429,2020,12,12,17
4430,2020,12,23,17
4431,2020,12,23,17
4432,2020,12,23,17
4433,2020,12,23,19
4434,2020,12,23,20
4435,2020,12,23,19
4436,2020,12,23,20
4437,2020,12,23,13
4438,2020,12,23,17
4439,2020,12,26,19
4440,2020,12,26,18
4441,2020,12,26,19
4442,2020,12,26,18
4443,2020,12,26,19
4444,2020,12,26,13
4445,2020,12,26,20
4446,2020,12,26,17
4447,2020,12,26,17
4448,2020,12,30,18
4449,2020,12,30,17
4450,2020,12,30,14
4451,2020,12,30,18
4452,2020,12,30,18
4453,2020,12,30,20
4454,2020,12,30,18
4455,2020,12,30,19
4456,2020,12,30,20
4457,2021,1,3,19
4458,2021,1,3,19
4459,2021,1,3,19
4460,2021,1,3,18
4461,2021,1,3,17
4462,2021,1,3,17
4463,2021,1,3,20
4464,2021,1,3,19
4465,2021,1,3,19
4466,2021,1,14,13
4467,2021,1,14,18
4468,2021,1,14,17
4469,2021,1,14,17
4470,2021,1,14,13
4471,2021,1,14,17
4472,2021,1,14,20
4473,2021,1,14,20
4474,2021,1,14,13
4475,2021,1,17,18
4476,2021,1,17,20
4477,2021,1,17,18
4478,2021,1,17,19
4479,2021,1,17,17
4480,2021,1,17,14
4481,2021,1,17,17
4482,2021,1,17,20
4483,2021,1,17,18
4484,2021,1,21,17
4485,2021,1,21,13
4486,2021,1,21,20
4487,2021,1,21,14
4488,2021,1,21,18
4489,2021,1,21,17
4490,2021,1,21,18
4491,2021,1,21,19
4492,2021,1,21,18
4493,2021,1,24,14
4494,2021,1,24,17
4495,2021,1,24,17
4496,2021,1,24,20
4497,2021,1,24,18
4498,2021,1,24,17
4499,2021,1,24,19
4500,2021,1,24,20
4501,2021,1,24,18
4502,2021,1,29,19
4503,2021,1,29,19
4504,2021,1,29,17
4505,2021,1,29,19
4506,2021,1,29,13
4507,2021,1,29,17
4508,2021,1,29,20
4509,2021,1,29,18
4510,2021,1,29,18
4511,2021,2,1,14
4512,2021,2,1,19
4513,2021,2,1,14
4514,2021,2,1,18
4515,2021,2,1,17
4516,2021,2,1,18
4517,2021,2,1,14
4518,2021,2,1,18
4519,2021,2,1,17
4520,2021,2,4,17
4521,2021,2,4,20
4522,2021,2,4,19
4523,2021,2,4,18
4524,2021,2,4,19
4525,2021,2,4,17
4526,2021,2,4,18
4527,2021,2,4,19
4528,2021,2,4,17
4529,2021,2,7,18
4530,2021,2,7,17
4531,2021,2,7,17
4532,2021,2,7,19
4533,2021,2,7,20
4534,2021,2,7,20
4535,2021,2,7,17
4536,2021,2,7,19
4537,2021,2,7,20
4538,2021,2,11,19
4539,2021,2,11,20
4540,2021,2,11,18
4541,2021,2,11,17
4542,2021,2,11,14
4543,2021,2,11,18
4544,2021,2,11,20
4545,2021,2,11,18
4546,2021,2,11,19
4547,2021,2,14,13
4548,2021,2,14,19
4549,2021,2,14,19
4550,2021,2,14,18
4551,2021,2,14,19
4552,2021,2,14,19
4553,2021,2,14,19
4554,2021,2,14,20
4555,2021,2,14,20
4556,2021,2,21,17
4557,2021,2,21,19
4558,2021,2,21,19
4559,2021,2,21,20
4560,2021,2,21,19
4561,2021,2,21,18
4562,2021,2,21,19
4563,2021,2,21,19
4564,2021,2,21,19
4565,2021,2,28,18
4566,2021,2,28,19
4567,2021,2,28,17
4568,2021,2,28,19
4569,2021,2,28,19
4570,2021,2,28,20
4571,2021,2,28,20
4572,2021,2,28,20
4573,2021,2,28,20
4574,2021,3,4,14
4575,2021,3,4,17
4576,2021,3,4,13
4577,2021,3,4,19
4578,2021,3,4,18
4579,2021,3,4,19
4580,2021,3,4,18
4581,2021,3,4,19
4582,2021,3,4,20
4583,2021,3,7,17
4584,2021,3,7,19
4585,2021,3,7,18
4586,2021,3,7,19
4587,2021,3,7,19
4588,2021,3,7,18
4589,2021,3,7,19
4590,2021,3,7,20
4591,2021,3,7,18
4592,2020,8,22,12
4593,2020,8,22,12
4594,2020,8,22,11
4595,2020,8,22,19
4596,2020,8,22,16
4597,2020,8,22,16
4598,2020,8,22,15
4599,2020,8,22,19
4600,2020,8,29,14
4601,2020,8,29,20
4602,2020,8,29,20
4603,2020,8,29,11
4604,2020,8,29,14
4605,2020,8,29,19
4606,2020,8,29,16
4607,2020,8,29,19
4608,2020,9,19,13
4609,2020,9,19,12
4610,2020,9,19,19
4611,2020,9,19,15
4612,2020,9,19,19
4613,2020,9,19,19
4614,2020,9,19,19
4615,2020,9,19,13
4616,2020,9,23,11
4617,2020,9,23,13
4618,2020,9,23,19
4619,2020,9,23,20
4620,2020,9,23,20
4621,2020,9,23,12
4622,2020,9,23,12
4623,2020,9,23,12
4624,2020,9,26,19
4625,2020,9,26,19
4626,2020,9,26,20
4627,2020,9,26,12
4628,2020,9,26,19
4629,2020,9,26,15
4630,2020,9,26,19
4631,2020,9,26,20
4632,2020,10,3,20
4633,2020,10,3,13
4634,2020,10,3,20
4635,2020,10,3,16
4636,2020,10,3,11
4637,2020,10,3,16
4638,2020,10,3,11
4639,2020,10,3,11
4640,2020,10,24,12
4641,2020,10,24,12
4642,2020,10,24,14
4643,2020,10,24,15
4644,2020,10,24,20
4645,2020,10,24,11
4646,2020,10,24,12
4647,2020,10,24,19
4648,2020,10,31,12
4649,2020,10,31,19
4650,2020,10,31,12
4651,2020,10,31,19
4652,2020,10,31,14
4653,2020,10,31,11
4654,2020,10,31,11
4655,2020,10,31,13
4656,2020,11,7,14
4657,2020,11,7,16
4658,2020,11,7,15
4659,2020,11,7,11
4660,2020,11,7,19
4661,2020,11,7,19
4662,2020,11,7,16
4663,2020,11,7,11
4664,2020,11,21,20
4665,2020,11,21,15
4666,2020,11,21,20
4667,2020,11,21,19
4668,2020,11,21,14
4669,2020,11,21,15
4670,2020,11,21,13
4671,2020,11,21,11
4672,2020,11,28,19
4673,2020,11,28,20
4674,2020,11,28,12
4675,2020,11,28,19
4676,2020,11,28,13
4677,2020,11,28,20
4678,2020,11,28,12
4679,2020,11,28,20
4680,2020,12,5,12
4681,2020,12,5,12
4682,2020,12,5,13
4683,2020,12,5,11
4684,2020,12,5,14
4685,2020,12,5,20
4686,2020,12,5,20
4687,2020,12,5,13
4688,2020,12,12,12
4689,2020,12,12,14
4690,2020,12,12,11
4691,2020,12,12,11
4692,2020,12,12,12
4693,2020,12,12,12
4694,2020,12,12,11
4695,2020,12,12,12
4696,2020,12,26,14
4697,2020,12,26,15
4698,2020,12,26,19
4699,2020,12,26,20
4700,2020,12,26,14
4701,2020,12,26,20
4702,2020,12,26,14
4703,2020,12,26,19
4704,2021,1,3,11
4705,2021,1,3,14
4706,2021,1,3,11
4707,2021,1,3,15
4708,2021,1,3,14
4709,2021,1,3,19
4710,2021,1,3,20
4711,2021,1,3,11
4712,2021,1,17,12
4713,2021,1,17,15
4714,2021,1,17,20
4715,2021,1,17,20
4716,2021,1,17,19
4717,2021,1,17,14
4718,2021,1,17,20
4719,2021,1,17,15
4720,2021,1,24,13
4721,2021,1,24,11
4722,2021,1,24,14
4723,2021,1,24,14
4724,2021,1,24,19
4725,2021,1,24,11
4726,2021,1,24,14
4727,2021,1,24,16
4728,2021,2,1,20
4729,2021,2,1,12
4730,2021,2,1,19
4731,2021,2,1,11
4732,2021,2,1,19
4733,2021,2,1,19
4734,2021,2,1,20
4735,2021,2,1,16
4736,2021,2,7,12
4737,2021,2,7,20
4738,2021,2,7,19
4739,2021,2,7,16
4740,2021,2,7,14
4741,2021,2,7,16
4742,2021,2,7,20
